system:index,date,temperature,.geo
2021_01_26,2021-01-26T00:00:00,307.140844856097,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_27,2021-01-27T00:00:00,302.7442599911659,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_28,2021-01-28T00:00:00,305.1713051820914,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_29,2021-01-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_30,2021-01-30T00:00:00,305.8470324386138,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_01_31,2021-01-31T00:00:00,302.8460088440947,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_01,2021-02-01T00:00:00,300.9781404659073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_02,2021-02-02T00:00:00,305.7132744840299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_03,2021-02-03T00:00:00,305.2051622945152,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_04,2021-02-04T00:00:00,306.47040887753985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_05,2021-02-05T00:00:00,302.2950647475347,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_06,2021-02-06T00:00:00,306.581709653905,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_07,2021-02-07T00:00:00,302.7952232065865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_08,2021-02-08T00:00:00,305.92443740752043,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_09,2021-02-09T00:00:00,306.2344155962744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_10,2021-02-10T00:00:00,306.3684028805341,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_11,2021-02-11T00:00:00,307.9838462285392,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_12,2021-02-12T00:00:00,303.15141892437424,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_13,2021-02-13T00:00:00,307.7875482274932,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_14,2021-02-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_15,2021-02-15T00:00:00,308.0925348436482,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_16,2021-02-16T00:00:00,306.60331617901795,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_17,2021-02-17T00:00:00,306.8630815160923,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_18,2021-02-18T00:00:00,304.93618032176323,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_19,2021-02-19T00:00:00,301.2886904411455,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_20,2021-02-20T00:00:00,303.32390685980903,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_21,2021-02-21T00:00:00,300.9646275310586,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_22,2021-02-22T00:00:00,307.6992644230357,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_23,2021-02-23T00:00:00,307.2132306876272,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_24,2021-02-24T00:00:00,310.72287899758186,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_25,2021-02-25T00:00:00,310.6635967252705,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_26,2021-02-26T00:00:00,309.6155469695418,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_27,2021-02-27T00:00:00,310.9964033327009,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_02_28,2021-02-28T00:00:00,310.25609719265435,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_01,2021-03-01T00:00:00,312.50368792147066,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_02,2021-03-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_03,2021-03-03T00:00:00,312.48623062530936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_04,2021-03-04T00:00:00,310.6236830717199,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_05,2021-03-05T00:00:00,313.0490179431934,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_06,2021-03-06T00:00:00,312.62366486911105,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_07,2021-03-07T00:00:00,310.3663096385427,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_08,2021-03-08T00:00:00,312.09824547724634,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_09,2021-03-09T00:00:00,306.74254277863133,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_10,2021-03-10T00:00:00,312.70662589437023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_11,2021-03-11T00:00:00,311.4975431514171,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_12,2021-03-12T00:00:00,313.4261474463353,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_13,2021-03-13T00:00:00,311.9161233289712,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_14,2021-03-14T00:00:00,313.40800828425216,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_15,2021-03-15T00:00:00,313.53157261703484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_16,2021-03-16T00:00:00,308.8947230288534,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_17,2021-03-17T00:00:00,312.74638624083315,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_18,2021-03-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_19,2021-03-19T00:00:00,310.8390245785816,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_20,2021-03-20T00:00:00,309.26592606660904,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_21,2021-03-21T00:00:00,310.15789693207813,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_22,2021-03-22T00:00:00,309.80571293640173,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_23,2021-03-23T00:00:00,308.6696447624396,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_24,2021-03-24T00:00:00,312.8871359731953,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_25,2021-03-25T00:00:00,306.39309880612734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_26,2021-03-26T00:00:00,313.7687402084901,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_27,2021-03-27T00:00:00,310.50541002969646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_28,2021-03-28T00:00:00,315.1266143583226,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_29,2021-03-29T00:00:00,313.67281530294554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_30,2021-03-30T00:00:00,311.6701787072969,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_03_31,2021-03-31T00:00:00,316.672505539767,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_01,2021-04-01T00:00:00,311.0457378215717,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_02,2021-04-02T00:00:00,315.1534839497181,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_03,2021-04-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_04,2021-04-04T00:00:00,313.5093149751522,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_05,2021-04-05T00:00:00,308.84279125818966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_06,2021-04-06T00:00:00,314.8059021088072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_07,2021-04-07T00:00:00,311.69192215985385,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_08,2021-04-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_09,2021-04-09T00:00:00,313.0643482992399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_10,2021-04-10T00:00:00,306.27299808606494,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_11,2021-04-11T00:00:00,312.77644374978195,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_12,2021-04-12T00:00:00,309.9296210439364,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_13,2021-04-13T00:00:00,314.43067690982343,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_14,2021-04-14T00:00:00,305.6510011663778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_15,2021-04-15T00:00:00,310.89320072605454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_16,2021-04-16T00:00:00,311.9937946734441,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_17,2021-04-17T00:00:00,309.4465678007892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_18,2021-04-18T00:00:00,315.0807862193504,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_19,2021-04-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_20,2021-04-20T00:00:00,314.1545230148508,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_21,2021-04-21T00:00:00,308.7255463548217,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_22,2021-04-22T00:00:00,312.1262909492645,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_23,2021-04-23T00:00:00,310.4878841774051,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_24,2021-04-24T00:00:00,307.250033302608,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_25,2021-04-25T00:00:00,315.1429345329281,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_26,2021-04-26T00:00:00,308.86782919718394,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_27,2021-04-27T00:00:00,315.8820253432994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_28,2021-04-28T00:00:00,310.6681456557071,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_29,2021-04-29T00:00:00,316.66043123950305,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_04_30,2021-04-30T00:00:00,312.7692068499588,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_01,2021-05-01T00:00:00,312.2314624344279,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_02,2021-05-02T00:00:00,314.0582437381431,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_03,2021-05-03T00:00:00,309.0640974694167,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_04,2021-05-04T00:00:00,311.8276941883725,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_05,2021-05-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_06,2021-05-06T00:00:00,313.92404938472106,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_07,2021-05-07T00:00:00,312.9099177672246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_08,2021-05-08T00:00:00,312.4055412150232,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_09,2021-05-09T00:00:00,314.15093401144907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_10,2021-05-10T00:00:00,312.13537441266857,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_11,2021-05-11T00:00:00,313.00125269863844,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_12,2021-05-12T00:00:00,308.14551879578704,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_13,2021-05-13T00:00:00,311.14356881628464,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_14,2021-05-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_15,2021-05-15T00:00:00,306.6780864802192,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_16,2021-05-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_17,2021-05-17T00:00:00,309.1332227543512,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_18,2021-05-18T00:00:00,305.75611542139484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_19,2021-05-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_20,2021-05-20T00:00:00,306.05444093299917,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_21,2021-05-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_22,2021-05-22T00:00:00,311.6228199820354,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_23,2021-05-23T00:00:00,307.2878056848039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_24,2021-05-24T00:00:00,312.2550429447853,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_25,2021-05-25T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_26,2021-05-26T00:00:00,307.7820484231073,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_27,2021-05-27T00:00:00,308.7956699426438,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_28,2021-05-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_29,2021-05-29T00:00:00,315.19113073922034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_30,2021-05-30T00:00:00,310.0868558876846,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_05_31,2021-05-31T00:00:00,314.1868126949786,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_01,2021-06-01T00:00:00,308.7484987493457,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_02,2021-06-02T00:00:00,305.94357926221346,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_03,2021-06-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_04,2021-06-04T00:00:00,307.5065000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_05,2021-06-05T00:00:00,308.67633014998336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_06,2021-06-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_07,2021-06-07T00:00:00,308.24308833855537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_08,2021-06-08T00:00:00,307.73976946324456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_09,2021-06-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_10,2021-06-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_11,2021-06-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_12,2021-06-12T00:00:00,304.7592004680187,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_13,2021-06-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_14,2021-06-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_15,2021-06-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_16,2021-06-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_17,2021-06-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_18,2021-06-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_19,2021-06-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_20,2021-06-20T00:00:00,307.396231884058,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_21,2021-06-21T00:00:00,307.15966524525527,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_22,2021-06-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_23,2021-06-23T00:00:00,311.01100627215715,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_24,2021-06-24T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_25,2021-06-25T00:00:00,309.71124832394736,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_26,2021-06-26T00:00:00,305.5797222222224,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_27,2021-06-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_28,2021-06-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_29,2021-06-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_06_30,2021-06-30T00:00:00,306.6179029277355,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_01,2021-07-01T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_02,2021-07-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_03,2021-07-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_04,2021-07-04T00:00:00,304.88028539394554,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_05,2021-07-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_06,2021-07-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_07,2021-07-07T00:00:00,310.30646638723937,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_08,2021-07-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_09,2021-07-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_10,2021-07-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_11,2021-07-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_12,2021-07-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_13,2021-07-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_14,2021-07-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_15,2021-07-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_16,2021-07-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_17,2021-07-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_18,2021-07-18T00:00:00,302.48993968636915,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_19,2021-07-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_20,2021-07-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_21,2021-07-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_22,2021-07-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_23,2021-07-23T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_24,2021-07-24T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_25,2021-07-25T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_26,2021-07-26T00:00:00,300.87968750000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_27,2021-07-27T00:00:00,302.62241535135126,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_28,2021-07-28T00:00:00,299.54599628329544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_29,2021-07-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_30,2021-07-30T00:00:00,298.9509974424553,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_07_31,2021-07-31T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_01,2021-08-01T00:00:00,299.37461538461537,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_02,2021-08-02T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_03,2021-08-03T00:00:00,303.2271395285945,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_04,2021-08-04T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_05,2021-08-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_06,2021-08-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_07,2021-08-07T00:00:00,301.9031121725609,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_08,2021-08-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_09,2021-08-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_10,2021-08-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_11,2021-08-11T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_12,2021-08-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_13,2021-08-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_14,2021-08-14T00:00:00,304.1048275862069,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_15,2021-08-15T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_16,2021-08-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_17,2021-08-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_18,2021-08-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_19,2021-08-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_20,2021-08-20T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_21,2021-08-21T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_22,2021-08-22T00:00:00,305.72844343060456,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_23,2021-08-23T00:00:00,303.63405871967575,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_24,2021-08-24T00:00:00,304.29884275074454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_25,2021-08-25T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_26,2021-08-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_27,2021-08-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_28,2021-08-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_29,2021-08-29T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_30,2021-08-30T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_08_31,2021-08-31T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_01,2021-09-01T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_02,2021-09-02T00:00:00,299.48440659696024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_03,2021-09-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_04,2021-09-04T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_05,2021-09-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_06,2021-09-06T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_07,2021-09-07T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_08,2021-09-08T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_09,2021-09-09T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_10,2021-09-10T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_11,2021-09-11T00:00:00,301.07499999999993,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_12,2021-09-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_13,2021-09-13T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_14,2021-09-14T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_15,2021-09-15T00:00:00,296.7570418266317,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_16,2021-09-16T00:00:00,302.07731218809647,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_17,2021-09-17T00:00:00,296.20464026027986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_18,2021-09-18T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_19,2021-09-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_20,2021-09-20T00:00:00,305.34100133385175,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_21,2021-09-21T00:00:00,300.08713043478247,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_22,2021-09-22T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_23,2021-09-23T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_24,2021-09-24T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_25,2021-09-25T00:00:00,300.9546720711936,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_26,2021-09-26T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_27,2021-09-27T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_28,2021-09-28T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_29,2021-09-29T00:00:00,301.02157237248764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_09_30,2021-09-30T00:00:00,302.17116519174067,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_01,2021-10-01T00:00:00,301.8692829637498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_02,2021-10-02T00:00:00,303.0679476008162,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_03,2021-10-03T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_04,2021-10-04T00:00:00,304.79118641721203,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_05,2021-10-05T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_06,2021-10-06T00:00:00,302.2656374274287,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_07,2021-10-07T00:00:00,299.8274838779996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_08,2021-10-08T00:00:00,302.7522601945213,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_09,2021-10-09T00:00:00,299.39153354354016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_10,2021-10-10T00:00:00,302.6243229338246,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_11,2021-10-11T00:00:00,303.4678113814209,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_12,2021-10-12T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_13,2021-10-13T00:00:00,304.0242645223629,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_14,2021-10-14T00:00:00,302.63154890923835,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_15,2021-10-15T00:00:00,299.18898029832513,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_16,2021-10-16T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_17,2021-10-17T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_18,2021-10-18T00:00:00,303.32630320386215,"{""type"":""MultiPoint"",""coordinates"":[]}"
2021_10_19,2021-10-19T00:00:00,,"{""type"":""MultiPoint"",""coordinates"":[]}"
